found_in,star_id,ra,dec,mag,peak,snr,tile,missing_jwst,missing_hst,in_jwst_fp,in_hst_fp,missing_euclid,in_euclid_fp,in_jwst_pix,in_hst_pix,real_orphan
HST F814W,F814W_089_8593255,150.15173785807755,2.601285325376617,-1.2388637065887451,0.32079771161079407,110.15269470214844,089,True,False,True,False,True,True,True,True,True
HST F814W,F814W_040_2479682,150.2331757911873,1.9315762382404278,-1.871321201324463,0.2827514111995697,109.23052978515625,040,True,False,True,False,True,True,True,True,True
HST F814W,F814W_087_8126276,150.41180989780014,2.4608226732786918,-1.9093416929244995,0.28857582807540894,108.13866424560547,087,True,False,True,False,True,True,True,True,True
HST F814W,F814W_055_4465097,149.82201300826245,2.04048503758711,-1.7551934719085693,0.292343407869339,106.49613189697266,055,True,False,True,False,True,True,True,True,True
HST F814W,F814W_102_10338740,149.97986043829223,2.653857951011234,-0.8140509128570557,0.30227237939834595,106.25711059570312,102,True,False,True,False,True,True,True,True,True
HST F814W,F814W_090_8655525,149.89689890517323,2.5327953391064733,-1.5375208854675293,0.2847437858581543,103.32588195800781,090,True,False,True,False,True,True,True,True,True
HST F814W,F814W_042_2710047,150.04134381759758,1.833151303207949,-1.6733455657958984,0.29722753167152405,102.44053649902344,042,True,False,True,False,True,True,True,True,True
HST F814W,F814W_078_7395100,149.91020347732083,2.3465104147846656,-1.8198816776275635,0.28640052676200867,101.86531829833984,078,True,False,True,False,True,True,True,True,True
HST F814W,F814W_041_2616554,150.1029374494031,1.923726692516196,-1.6656030416488647,0.2654991149902344,99.69267272949219,041,True,False,True,False,True,True,True,True,True
HST F814W,F814W_088_8255009,150.3538570097767,2.521164688958629,-1.8056427240371704,0.2791464030742645,99.52340698242188,088,True,False,True,False,True,True,True,True,True
HST F814W,F814W_055_4434015,149.75533556953377,1.9609472489673474,-2.001300096511841,0.27234646677970886,99.21156311035156,055,True,False,True,False,True,True,True,True,True
HST F814W,F814W_041_2503919,150.15977051115814,1.7914748034751953,-1.8520981073379517,0.2641306519508362,99.17882537841797,041,True,False,True,False,True,True,True,True,True
HST F814W,F814W_063_5321303,150.46998216593494,2.2102362487434797,-1.9841620922088623,0.26421719789505005,98.76038360595703,063,True,False,True,False,True,True,True,True,True
HST F814W,F814W_053_4280659,150.13569969999614,2.084607484973083,-2.051245927810669,0.28482145071029663,98.73744201660156,053,True,False,True,False,True,True,True,True,True
HST F814W,F814W_067_6136730,149.8170718032595,2.2360324514111345,-1.2258275747299194,0.27518877387046814,98.51403045654297,067,True,False,True,False,True,True,True,True,True
HST F814W,F814W_064_5478330,150.2990315719768,2.2293980243632388,-1.9647762775421143,0.2688615918159485,98.50439453125,064,True,False,True,False,True,True,True,True,True
HST F814W,F814W_075_7017417,150.42473621876988,2.3787041533386972,-1.9450091123580933,0.2644507586956024,98.38867950439453,075,True,False,True,False,True,True,True,True,True
HST F814W,F814W_078_7439534,149.92170764192284,2.4031396450037863,-1.5460851192474365,0.27485114336013794,97.75749969482422,078,True,False,True,False,True,True,True,True,True
HST F814W,F814W_054_4401442,149.97667513717386,2.0747099799241844,-1.0787712335586548,0.26021406054496765,97.19874572753906,054,True,False,True,False,True,True,True,True,True
