euclid_id,hst_id,jwst_id,ra_ref,dec_ref,n_epochs,has_HST,has_JWST,pm_ra_mas_yr,pm_dec_mas_yr,pm_tot_mas_yr,dra_HE_mas,ddec_HE_mas,dra_JE_mas,ddec_JE_mas
VIS_101539935_0138629,F814W_020_0194176,,149.56071402415523,1.585044612111405,2,True,False,0.5034540246510565,-0.541327870160138,0.739257612709844,9.817353480695601,-10.55589346812269,,
VIS_101539935_0138633,F814W_020_0194163,,149.59430237477739,1.5850387513815447,2,True,False,-12.56848395860445,-0.7950260530319698,12.593603751218193,-245.08543719278677,-15.503008034123411,,
VIS_101539935_0138636,F814W_020_0193889,,149.59477368620242,1.5851028789648818,2,True,False,-97.54426446966727,77.9192046589144,124.8450479018138,-1902.1131571585117,1519.4244908488308,,
VIS_101539935_0138648,F814W_020_0194190,,149.59348477823872,1.5851302319300493,2,True,False,-52.6592986292464,12.851405754182439,54.204800174733464,-1026.8563232703048,250.60241220655755,,
VIS_101539935_0138649,F814W_020_0194123,,149.5933267933105,1.58514043596369,2,True,False,6.9720608788008365,28.775865908933984,29.6084462899804,135.9551871366163,561.1293852242127,,
VIS_101539935_0138653,F814W_020_0194393,,149.59480538487836,1.5851984995417805,2,True,False,-128.23633962443006,-34.70498291622612,132.84951877778,-2500.6086226763864,-676.7471668664093,,
VIS_101539935_0138661,F814W_020_0194368,,149.59341209323762,1.5851916215967938,2,True,False,-13.523170061977371,-31.75610676143547,34.51559712896256,-263.70181620855874,-619.2440818479917,,
VIS_101539935_0138679,F814W_020_0194151,,149.59704326737688,1.585353870135495,2,True,False,-47.250002651169666,59.45461623426514,75.94349308597336,-921.3750516978084,1159.3650165681702,,
VIS_101539935_0138684,F814W_020_0194359,,149.5936797305181,1.5853713824997027,2,True,False,-32.46758722227409,3.537340672971495,32.65971523257107,-633.1179508343448,68.97814312294415,,
VIS_101539935_0138692,F814W_020_0194567,,149.5929375666634,1.585409000731925,2,True,False,-21.74956507540996,-44.990079511997294,49.97150023228572,-424.11651897049427,-877.3065504839473,,
VIS_101539935_0138697,F814W_020_0194464,,149.5943396650714,1.5854393026131495,2,True,False,-1.7615470890493008,-8.362770807743495,8.54628479105306,-34.350168236461364,-163.07403075099813,,
VIS_101539935_0138711,F814W_020_0194447,,149.5945185531581,1.585459628964741,2,True,False,-47.3634821463984,-3.0872950518529434,47.46399510965544,-923.5879018547687,-60.2022535111324,,
VIS_101539935_0138717,F814W_020_0194355,,149.59395847233094,1.585500389067902,2,True,False,-5.940726092190071,30.523236603472107,31.09598365149376,-115.8441587977064,595.2031137677061,,
VIS_101539935_0138718,F814W_020_0194574,,149.59368661998104,1.5855006408502936,2,True,False,0.4528574384279419,-30.749532259081253,30.752866760869924,8.830720049344867,-599.6158790520844,,
VIS_101539935_0138725,F814W_020_0194499,,149.59402555616742,1.5855380661094582,2,True,False,-17.356241362207356,-3.2748157100543223,17.6624894099902,-338.44670656304345,-63.858906346059285,,
VIS_101539935_0138740,F814W_020_0194535,,149.59422278384903,1.5856223566363656,2,True,False,-4.543105669173237,3.0287111047236146,5.460119053386121,-88.59056054887813,59.059866542110484,,
VIS_101539935_0138741,F814W_020_0194175,,149.59202152661197,1.5856254695291878,2,True,False,-60.07098853449681,104.28313998053304,120.3474010841576,-1171.384276422688,2033.5212296203943,,
VIS_101539935_0138749,F814W_020_0194540,,149.59458763029392,1.585701339113366,2,True,False,-73.73604862161427,16.563231573526373,75.57344445297782,-1437.8529481214782,322.9830156837643,,
VIS_101539935_0138750,F814W_020_0194623,,149.59435932568434,1.5856847305241657,2,True,False,-4.0739361650463755,-11.769817880436817,12.454941542035554,-79.44175521840432,-229.51144866851791,,
VIS_101539935_0138755,F814W_020_0194626,,149.59387138268548,1.5857545954650745,2,True,False,-21.523656916582215,-2.019937221384374,21.61823196843515,-419.71130987335323,-39.38877581699529,,
