found_in,star_id,ra,dec,mag,peak,snr,tile,missing_jwst,missing_hst,in_jwst_fp,in_hst_fp,missing_euclid,in_euclid_fp,in_jwst_pix,in_hst_pix,real_orphan
Euclid VIS,VIS_101539938_0273830,150.2188066761627,1.532760682608295,-8.344072341918945,365.8466796875,298420.34375,101539938,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101539938_0278652,150.23802589598338,1.5636729067840947,-8.195687294006348,364.144775390625,297032.125,101539938,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101539936_0186509,149.88509003471006,1.5834466402849443,-8.850401878356934,487.3038024902344,295053.84375,101539936,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101541375_0453079,149.42924326619206,1.662115131476838,-8.406001091003418,375.45611572265625,292619.65625,101541375,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101547139_2161463,150.88692881159426,2.7866336566063596,-8.710026741027832,557.9210815429688,290156.15625,101547139,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101542820_0996988,150.76722897592614,2.008948885122197,-8.768144607543945,585.1461181640625,289694.3125,101542820,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101539936_0187261,149.70337725403584,1.5897482073072422,-8.573653221130371,475.5660095214844,287946.8125,101539936,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101539939_0356516,150.54942062364853,1.5850309666395566,-8.4927978515625,455.0895690917969,287247.625,101539939,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101539938_0264935,150.18190482837238,1.476886383440954,-8.16707992553711,351.11529541015625,286404.0,101539938,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101542820_0993336,150.7683659802154,1.9958401217768014,-8.874105453491211,577.4617309570312,285889.9375,101542820,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101539936_0180949,149.725076068829,1.5329383899127669,-8.363762855529785,470.3218078613281,284771.53125,101539936,False,True,False,True,False,False,False,True,True
