primary_id,jwst_id,desi_targetid,desi_type,desi_z,desi_zerr,desi_zwarn,desi_sep,our_cls,is_agn,F814W,gaia_pmra,gaia_pmdec,gaia_pmtot,gaia_pmtoterr,gaia_pmra_err,gaia_pmdec_err,pmtot_HST_Euclid_VIS,pmerr_HST_Euclid_VIS,pmflag_HST_Euclid_VIS,pmtot_HST_Euclid_NISP,pmerr_HST_Euclid_NISP,pmflag_HST_Euclid_NISP,pmtot_HST_JWST,pmerr_HST_JWST,pmflag_HST_JWST,pmtot_JWST_Euclid_VIS,pmerr_JWST_Euclid_VIS,pmflag_JWST_Euclid_VIS,pmtot_JWST_Euclid_NISP,pmerr_JWST_Euclid_NISP,pmflag_JWST_Euclid_NISP
736055,736055.0,3.962784160782998e+16,star,0.0010866678405816671,1.925318101041098e-06,0.0,0.02852274093057103,star,False,17.927425,-4.09790373646914,-4.853594456979492,6.352180270284353,0.18962030985062506,0.13724318146705627,0.13084407150745392,3.5674345859464016,1.8928913765913786,ok,5.292311170656085,3.3519809046149156,ok,4.3887885793245776,1.664360116098317,gaia_consistent,35.28586517499386,36.05569938845954,ok,35.28586517499386,63.25505264022986,ok
175571,175571.0,3.9089837550128024e+16,star,0.0005443366607131119,2.339391380287449e-05,0.0,0.0067202399422353985,star,False,20.430035,-1.2370556249326232,-1.136791501064905,1.6800599799027542,1.8575189101515768,1.2898368835449219,1.3366739749908447,7.012019272741712,2.2068566216469883,ok,7.012019272741712,5.173460386877056,ok,7.641748859588129,1.664396192426427,gaia_consistent,35.915297996595385,36.056209606938545,ok,35.915297996595385,63.39803027874829,ok
175617,175617.0,3.908983742011474e+16,galaxy,0.9297698462550471,0.0002007155061471873,0.0,0.00341908153059197,AGN/QSO,True,21.53758,,,,,,,6.477543828228905,1.9024233264985169,ok,6.5237867269304255,2.892875502841693,ok,6.199575727745132,1.6652384330404117,ok,30.627443395166853,36.06524779376709,ok,30.627443395166853,63.43945557966889,ok
172160,172160.0,3.908983755014805e+16,galaxy,0.4600815436002651,2.804711144953297e-06,0.0,0.026834185662656322,star,False,20.900414,,,,,,,5.441208267183162,2.2307139287707676,ok,6.913097280866524,4.690598481847542,ok,5.790160618678582,1.6644587750323978,ok,21.602423668352692,36.05664191980189,ok,21.602423668352692,63.29349832928179,ok
170962,170962.0,3.908983755013279e+16,galaxy,0.5289505220392378,8.555399672276602e-05,0.0,0.01656875470274493,star,False,22.696188,,,,,,,8.51606799290913,2.048964936190565,ok,8.51606799290913,5.5135356455552476,ok,6.148055386982398,1.6650316190280552,ok,63.99941270859222,36.063090857290284,ok,63.99941270859222,64.02923923123326,ok
171669,171669.0,3.90898373950564e+16,star,0.00016065393251742148,1.4464065278373382e-05,0.0,0.02345340834247051,star,False,20.592459,,,,,,,8.815325808150378,1.767285930025652,ok,8.815325808150378,2.4530322873750383,ok,6.305730976419356,1.6644033906291857,ok,52.46726672670916,36.05656461306741,ok,52.46726672670916,63.30460794889321,ok
172973,172973.0,3.962783556803229e+16,star,0.00010505158455474594,4.213892669515673e-06,0.0,0.01587816392129823,star,False,18.432526,0.17945028880519182,-3.791503733979587,3.7957480120436626,0.4089612492585245,0.2737404406070709,0.30383461713790894,6.706543511795445,1.9148409788369523,ok,6.919488914472925,2.2281480534710334,ok,7.144497441896581,1.6643621857598487,gaia_consistent,74.91120434335542,36.055609429985054,ok,74.91120434335542,63.2511191315797,ok
171959,171959.0,3.908983739505648e+16,galaxy,0.9737792660099063,0.00012070226144891219,0.0,0.022593214131396255,AGN/QSO,True,21.639204,,,,,,,3.4232815843669284,1.7511292438591333,ok,3.4232815843669284,2.8589453750188665,ok,4.6631916909110025,1.6650726477869437,ok,18.520612656761454,36.060009282558966,ok,18.520612656761454,63.360219425374964,ok
172799,172799.0,3.9089837545923304e+16,star,0.0001801373070716036,2.1662583489037784e-05,0.0,0.028333731790699628,star,False,21.249062,,,,,,,3.027542086080263,1.8053709077655666,ok,3.027542086080263,2.2993133136010653,ok,10.057209335554651,1.6644563823623055,ok,38.28718891149873,36.05797388343865,ok,38.28718891149873,63.28802593769095,ok
176864,176864.0,3.9089837550121416e+16,star,0.0005585175163183211,3.6487745849348575e-05,0.0,0.004136868423155913,star,False,20.342133,0.6000412300839806,-0.8423512070203604,1.0342171115241492,1.4567394638498359,1.0880823135375977,0.9685900807380676,16.146114154098715,1.7286355046470823,ok,26.23290114578207,2.183739833514889,gaia_consistent,6.308823039154689,1.6643933860827222,gaia_consistent,17.88417739433768,36.056006189036665,ok,17.88417739433768,63.293145838020486,ok
