id,T_bb,dm,chi2,dof,chi2_red,is_agn_qso,mag_obs_F814W,magerr_F814W,mag_pred_F814W,mag_obs_F115W,magerr_F115W,mag_pred_F115W,mag_obs_F150W,magerr_F150W,mag_pred_F150W,mag_obs_F277W,magerr_F277W,mag_pred_F277W,mag_obs_F444W,magerr_F444W,mag_pred_F444W,mag_obs_Euclid_VIS,magerr_Euclid_VIS,mag_pred_Euclid_VIS,delta_Euclid_VIS,mag_obs_Euclid_Y,magerr_Euclid_Y,mag_pred_Euclid_Y,delta_Euclid_Y,mag_obs_Euclid_J,magerr_Euclid_J,mag_pred_Euclid_J,delta_Euclid_J,mag_obs_Euclid_H,magerr_Euclid_H,mag_pred_Euclid_H,delta_Euclid_H,mag_obs_CFHT_u,magerr_CFHT_u,mag_pred_CFHT_u,delta_CFHT_u,mag_obs_HSC_g,magerr_HSC_g,mag_pred_HSC_g,delta_HSC_g,mag_obs_HSC_r,magerr_HSC_r,mag_pred_HSC_r,delta_HSC_r,mag_obs_HSC_i,magerr_HSC_i,mag_pred_HSC_i,delta_HSC_i,mag_obs_HSC_z,magerr_HSC_z,mag_pred_HSC_z,delta_HSC_z,mag_obs_HSC_y,magerr_HSC_y,mag_pred_HSC_y,delta_HSC_y,mag_obs_IRAC_ch1,magerr_IRAC_ch1,mag_pred_IRAC_ch1,delta_IRAC_ch1,mag_obs_IRAC_ch2,magerr_IRAC_ch2,mag_pred_IRAC_ch2,delta_IRAC_ch2,mag_obs_IRAC_ch3,magerr_IRAC_ch3,mag_pred_IRAC_ch3,delta_IRAC_ch3,mag_obs_IRAC_ch4,magerr_IRAC_ch4,mag_pred_IRAC_ch4,delta_IRAC_ch4,mag_obs_MIRI_F770W,magerr_MIRI_F770W,mag_pred_MIRI_F770W,delta_MIRI_F770W
428850,3017.96401365652,125.65365042670969,394.06844127425677,3,131.35614709141893,False,23.032169,0.00926,22.768714881530187,21.68467065677422,0.0007768360857139607,22.011564978680497,21.580056618861015,0.0005283343372568895,21.80747647231628,22.416069678789057,0.0006666364477540117,22.054702359014314,22.589549587916164,0.0008439273069994958,22.637288624679854,23.77429875390045,0.00376717617563451,23.095772195714005,0.6785265581864444,21.726787976733572,0.005114448107692457,22.107378811657355,-0.3805908349237832,21.567249716972015,0.00452722063969269,21.85708766625946,-0.28983794928744544,21.551202368320542,0.00431041878360231,21.79437759005539,-0.24317522173484818,,,27.74323747975417,,,,25.2861745315102,,25.16737211361322,0.035773902880185386,23.791686340694113,1.3756857729191054,23.08571012241521,0.006421740879058598,22.91456998601994,0.1711401363952696,22.26413648844949,0.005127754116293496,22.504221063636592,-0.24008457518710102,21.829683699471843,0.006989637954475869,22.28886011506883,-0.4591764155969855,22.558908610670834,0.06795485509860476,22.3378553727416,0.22105323792923315,22.87743485319987,0.07318394794746189,22.666748742121342,0.21068611107852675,,,23.048543480500342,,,,23.607267569950196,,,,23.548080619049173,
429313,3219.1627171909477,125.94736147827234,157.71350745060298,3,52.571169150200994,False,22.8645,0.008228,22.66751722723157,21.812499447413444,0.0008197479958012772,22.021632823115368,21.689847270014873,0.0005799307460252999,21.875703455503483,22.3608467435266,0.00045599995881994776,22.20388213648343,22.872339096331466,0.0010600425389347696,22.81763705286562,23.443907956667275,0.0037502275359178184,22.966643059526618,0.4772648971406568,21.864599478459073,0.009775393763650383,22.099424678638,-0.23482520017892838,21.735145016040875,0.008114079104972988,21.906394359866468,-0.17124934382559331,21.752472809027402,0.008310337229012784,21.890535507258576,-0.1380626982311739,,,27.17909108147076,,,,24.93532639175234,,,,23.576924521304093,,,,22.79344866890591,,,,22.433388745602358,,,,22.249340827421534,,,,22.5061360659123,,,,22.848162340565338,,,,23.23996503984553,,,,23.808058198401255,,,,23.74822384307987,
428447,3461.588271121098,125.82938297059074,156.52965497480173,3,52.17655165826724,False,22.316793,0.005749,22.132962030057257,21.401563781462777,0.001038542819698123,21.603632229447385,21.322619746412546,0.0007551685244843278,21.518062409071277,22.090523962510964,0.00038955836938995046,21.9298187331719,22.634970072293285,0.0009044175869631282,22.57576819180865,22.815298414411888,0.0026314660605685452,22.400841866461178,0.4144565479507101,21.550944372285496,0.007421390739550519,21.6626408242159,-0.11169645193040267,21.437609188670024,0.006328618464193529,21.529025664202763,-0.09141647553273913,21.41922764243725,0.006625541233783885,21.561714013245123,-0.14248637080787319,,,26.158425826825706,,,,24.137992170142994,,,,22.92338803102716,,,,22.23854400909353,,,,21.931475600687676,,,,21.780034046072316,,,,22.25179802114404,,,,22.60739813017109,,,,23.00956489469077,,21.762388380050034,0.12417575819569666,23.587381781236815,-1.8249934011867808,,,23.526876827864598,
427858,3461.588271121098,124.78192664655148,95.99240476349554,3,31.997468254498514,False,21.214376,0.003106,21.085505706017997,20.304165248057238,0.0003318192202263958,20.556175905408125,20.53873503208752,0.0003508609930038909,20.470606085032017,20.921291260681784,0.0001306341528891204,20.88236240913264,21.545742738975928,0.00034817040289381593,21.52831186776939,21.78062132879457,0.0011898758013129248,21.35338554242192,0.4272357863726519,20.443173076750533,0.0030057638400865744,20.61518450017664,-0.1720114234261061,20.29132586776501,0.0024307453507826098,20.481569340163503,-0.19024347239849249,20.299844564163507,0.002396360547946193,20.514257689205863,-0.21441312504235555,26.235400501004445,0.13525119682857192,25.110969502786446,1.1244309982179992,23.728113703169576,0.010449324166143652,23.090535846103734,0.6375778570658426,22.504214531038002,0.005461817248616576,21.8759317069879,0.6282828240501033,21.21350787091987,0.0025861636797277687,21.19108768505427,0.022420185865598796,20.709023218659798,0.002660609908927813,20.884019276648417,-0.1749960579886185,20.429901648881447,0.0034639553904865054,20.732577722033056,-0.30267607315160916,21.353641518146343,0.02902425534337489,21.20434169710478,0.1492998210415628,21.51920540929118,0.024771554489517976,21.55994180613183,-0.04073639684065,,,21.96210857065151,,22.365164034945067,0.22755324614612923,22.539925457197555,-0.17476142225248736,22.49689617594662,0.00942898875080357,22.479420503825338,0.017475672121282315
425198,3324.7375273693565,126.08759855824866,129.539529933505,3,43.179843311168334,False,22.795519,0.00801,22.619105683779168,21.853885881454108,0.0005930668364204338,22.026124697703892,21.729746855105105,0.00040798014800529314,21.907664261330495,22.4338908871998,0.00034842533729457023,22.2739311283363,22.92781669862448,0.0008097306724418006,22.90235418929055,23.23053608244241,0.0031716403106452737,22.904311138100795,0.32622494434161453,21.889016625623462,0.008694848035109776,22.095378547161417,-0.20636192153795463,21.77713420853399,0.007246505714334795,21.929388889401537,-0.15225468086754645,21.776250081832213,0.00758259519358118,21.935632666385217,-0.15938258455300414,,,26.910229497469885,,25.307378845423802,0.031968837371491594,24.767825434260004,0.5395534111637978,24.02777409168999,0.013719493435362438,23.474516959134604,0.5532571325553874,22.680077005588252,0.004315345189723242,22.7357350526611,-0.05565804707284627,22.164634599238628,0.0039932774494208486,22.399687159124767,-0.23505255988613882,21.874416560914852,0.007193274316756686,22.23046383212457,-0.356047271209718,22.605456077947444,0.0705472580557711,22.585172807533183,0.020283270414260812,22.677328117728848,0.07888251650662063,22.93338218857221,-0.25605407084336207,,,23.329903208861978,,,,23.90242037223412,,23.851785703349005,0.017798452154385837,23.842280752894084,0.009504950454921612
425548,4235.119185007037,126.04395651574262,50.58802575430064,3,16.862675251433547,False,21.412693,0.003466,21.32757812164678,21.048323495364055,0.00034833753836604017,21.07788504557061,20.96269097407589,0.0002517613520110182,21.134757617563437,21.778928181975694,0.00021860718250108562,21.742275409017722,22.544875537327517,0.0005738843465602009,22.46387837772535,21.549900994483778,0.0010317684612153877,21.511135484060702,0.038765510423075966,21.066186274762213,0.0037755919716067677,21.09225289106115,-0.026066616298937362,20.966628457263273,0.0034501310259507302,21.098793900342983,-0.13216544307971034,21.005361872652067,0.0034726368008637354,21.245787707405526,-0.24042583475345936,24.194033943258535,0.02350190623329994,24.176701579451915,0.017332363806620066,22.426618131523462,0.003948503204087871,22.694191551652423,-0.26757342012896146,21.640608955279596,0.00317628621285962,21.831789736115,-0.19118078083540269,21.282339960046002,0.00258339176114417,21.386461140746363,-0.10412118070036058,21.121393378657128,0.0032325320321467932,21.207916890436252,-0.08652351177912365,20.961015656174666,0.004938587220026512,21.133884687295208,-0.1728690311205412,22.369219821775253,0.06088606285905084,22.110574438380397,0.25864538339485676,22.617101439737805,0.07219680876776638,22.49812397181853,0.11897746791927588,,,22.924781167637605,,,,23.52567291270654,,23.454081819091684,0.012742324395957778,23.463581557221517,-0.009499738129832735
425600,3219.1627171909477,126.10197807640878,141.44450357591575,3,47.14816785863858,False,23.001776,0.009197,22.822133825368013,21.91203680178384,0.0007693864365059269,22.17624942125181,21.954087615446745,0.0006260639175925642,22.030320053639926,22.504557378587275,0.00040141323940055633,22.35849873461987,23.002275716890015,0.0008769689661277057,22.972253651002063,23.558427702770818,0.0033068998968012408,23.12125965766306,0.4371680451077573,22.035292177036382,0.006886037213690502,22.254041276774444,-0.2187490997380621,21.89683307566845,0.00609954902038362,22.06101095800291,-0.16417788233446018,21.928080262333683,0.006114447255707993,22.04515210539502,-0.11707184306133556,,,27.3337076796072,,,,25.089942989888783,,,,23.731541119440536,,,,22.948065267042352,,,,22.5880053437388,,,,22.403957425557977,,,,22.660752664048744,,,,23.00277893870178,,,,23.39458163798197,,,,23.962674796537698,,,,23.902840441216313,
430421,3722.270171300696,127.8982655739747,126.972152950963,3,42.32405098365433,False,24.038473,0.019697,23.81258134060647,23.225536287019427,0.0028759959851395486,23.39112365077733,23.17796437074341,0.0021837727619363123,23.360896988776815,23.950518159993344,0.002291937303776379,23.848931288075576,24.614908918998317,0.005926120975354071,24.52430272017793,24.294468750758593,0.005422634484489713,24.049580338734643,0.2448884120239505,23.423168545163673,0.0099597384876333,23.43283931971547,-0.009670774551796768,23.252783932872404,0.009761910810274593,23.353690145136895,-0.10090621226449059,23.28988850020822,0.009829060941742395,23.430828184753068,-0.14093968454484695,,,27.386377852697095,,,,25.572882825428152,,,,24.492775161211654,,,,23.89979733910684,,,,23.642070578327534,,,,23.520628032273464,,,,24.18893119766136,,,,24.556946415328667,,,,24.968612609520193,,,,25.555362682749447,,,,25.49424277331903,
424460,3271.524276625966,125.28472184619132,150.59161344370872,3,50.19720448123624,False,22.071175,0.005103,21.90983915280121,21.107654872615772,0.0003804319821481973,21.290629680668744,20.96229648784938,0.0002477574318352454,21.158565614472835,21.69937486975632,0.0001814172923352857,21.50598115564985,22.15616447460894,0.00040103247391510383,22.127143824596573,22.65491795946849,0.0019025469500729855,22.20199932951998,0.4529186299485133,21.161759233072058,0.004313400273365014,21.364113963997994,-0.20235473092593637,21.030405539140116,0.0036391501256760415,21.184733084885153,-0.15432754574503704,21.05964161203011,0.0037575054655202703,21.180032819848023,-0.12039120781791368,,,26.310292298661864,,24.96704671448029,0.0293046174858888,24.117636548098858,0.849410166381432,23.720207435833192,0.012880168636357367,22.792021694381603,0.928185741451589,22.08293851506963,0.0044549378753924,22.03106662363264,0.05187189143698845,21.476807551104695,0.0039022496453513717,21.68310572295418,-0.20629817184948607,21.160479203558683,0.005607376066868264,21.506537793720767,-0.34605859016208385,22.05486767991856,0.044107865132094595,21.81277423271743,0.24209344720112824,22.233336772105012,0.043836409988446234,22.157922874800136,0.0754138973048768,,,22.55210770526503,,,,23.122433832510936,,23.116378972970715,0.014602817252642368,23.062445364220693,0.05393360875002173
429236,3875.4839023679033,126.56551816926277,28.96968334792792,3,9.656561115975974,False,22.328001,0.005916,22.274643549339828,21.904083900118437,0.0007080798257330974,21.909532438904037,21.784745941201933,0.0005073516549273491,21.90801559453739,22.423619539401855,0.00041946861035510927,22.43550222996153,23.215468885288804,0.0012450028693863455,23.126115143887375,22.504424168052022,0.0017971109075229441,22.49471120224878,0.009712965803242213,21.88227535799395,0.005330130417052214,21.94225109964779,-0.05997574165384023,21.74285909616941,0.0045529037555845295,21.8913517416499,-0.1484926454804878,21.73562476348351,0.004189602303357253,21.99152758841312,-0.2559028249296098,25.93039832741064,0.06592329229733672,25.611577144534465,0.31882118287617445,23.649230205095705,0.006673144975631262,23.90639804338177,-0.2571678382860654,22.63735946982831,0.003579185030434482,22.897182460496722,-0.2598229906684111,22.165143127683383,0.002501463502922224,22.352442539918414,-0.18729941223503133,21.96028165768329,0.002964341573328826,22.12060667713682,-0.16032501945353062,21.803796736228303,0.005808511552555693,22.014765447874126,-0.21096871164582254,22.923577071506557,0.07076833488239931,22.784834363029006,0.138742708477551,23.285919927332436,0.09025627207976984,23.159285692569043,0.12663423476339375,,,23.575884774931822,,,,24.167282042903096,,,,24.10584262919933,
425473,4857.658617293509,127.01619881467698,86.2456188381761,3,28.748539612725367,False,21.840702,0.004386,21.705916086724045,21.49856902934506,0.0005476193852583409,21.613135458735883,21.591369623986473,0.00046521401115393637,21.748526255881046,22.45501339314869,0.0003528613062547104,22.463362121233786,23.375022626133774,0.0012530105160953133,23.226734931273313,21.891776817211444,0.0012670780405948316,21.83560133433913,0.05617548287231244,21.616941139356392,0.005112485967439183,21.602723857894873,0.014217281461519349,21.608490552686728,0.004607741088145201,21.68646509957391,-0.0779745468871802,21.7252121585375,0.004930373498999087,21.896369567340514,-0.17115740880301544,23.474294078898268,0.011766544324442704,23.884433473591642,-0.410139394693374,22.30997057864765,0.003943228461938864,22.707322842553253,-0.39735226390560285,21.859251139570134,0.0037417297360458762,22.048610083457433,-0.18935894388729935,21.665736822366014,0.003455761275298272,21.739878463396792,-0.0741416410307778,21.573037768618818,0.004535864983520175,21.63434709245867,-0.06130932383985055,21.439646796930788,0.007266985840877523,21.60323634162536,-0.16358954469457387,22.864772257448593,0.07529974667121679,22.857203941884876,0.00756831556371651,23.090900678024404,0.08957790634248222,23.262438256618964,-0.17153757859455965,,,23.702720753162154,,,,24.316517928361435,,24.279834716429466,0.026283850189378233,24.253542080097134,0.026292636332332364
