# n_ref,504
r_lo_arcsec,r_hi_arcsec,n_objects
0.0,0.1,0
0.1,0.2,0
0.2,0.3,0
0.3,0.4,0
0.4,0.5,0
0.5,0.6,1
0.6,0.7,4
0.7,0.8,15
0.8,0.9,16
0.9,1.0,15
1.0,1.1,17
1.1,1.2,25
1.2,1.3,33
1.3,1.4,31
1.4,1.5,43
1.5,1.6,43
1.6,1.7,55
1.7,1.8,51
1.8,1.9,66
1.9,2.0,80
2.0,2.1,87
2.1,2.2,83
2.2,2.3,97
2.3,2.4,104
2.4,2.5,86
2.5,2.6,95
2.6,2.7,108
2.7,2.8,126
2.8,2.9,135
2.9,3.0,120
3.0,3.1,142
3.1,3.2,125
3.2,3.3,146
3.3,3.4,171
3.4,3.5,153
3.5,3.6,143
3.6,3.7,172
3.7,3.8,164
3.8,3.9,164
3.9,4.0,167
4.0,4.1,200
4.1,4.2,190
4.2,4.3,188
4.3,4.4,181
4.4,4.5,189
4.5,4.6,223
4.6,4.7,213
4.7,4.8,211
4.8,4.9,196
4.9,5.0,230
