# n_ref,869
r_lo_arcsec,r_hi_arcsec,n_objects
0.0,0.1,0
0.1,0.2,48
0.2,0.3,169
0.3,0.4,308
0.4,0.5,362
0.5,0.6,434
0.6,0.7,586
0.7,0.8,691
0.8,0.9,809
0.9,1.0,829
1.0,1.1,934
1.1,1.2,1081
1.2,1.3,1128
1.3,1.4,1214
1.4,1.5,1320
1.5,1.6,1289
1.6,1.7,1452
1.7,1.8,1605
1.8,1.9,1633
1.9,2.0,1602
2.0,2.1,1829
2.1,2.2,1818
2.2,2.3,1961
2.3,2.4,1901
2.4,2.5,2102
2.5,2.6,2180
2.6,2.7,2170
2.7,2.8,2268
2.8,2.9,2269
2.9,3.0,2372
3.0,3.1,2545
3.1,3.2,2601
3.2,3.3,2614
3.3,3.4,2544
3.4,3.5,2683
3.5,3.6,2736
3.6,3.7,2830
3.7,3.8,2950
3.8,3.9,2982
3.9,4.0,3099
4.0,4.1,3174
4.1,4.2,3182
4.2,4.3,3250
4.3,4.4,3256
4.4,4.5,3365
4.5,4.6,3507
4.6,4.7,3571
4.7,4.8,3674
4.8,4.9,3711
4.9,5.0,3898
