# n_ref,946
r_lo_arcsec,r_hi_arcsec,n_objects
0.0,0.1,0
0.1,0.2,0
0.2,0.3,0
0.3,0.4,7
0.4,0.5,13
0.5,0.6,25
0.6,0.7,71
0.7,0.8,61
0.8,0.9,97
0.9,1.0,110
1.0,1.1,154
1.1,1.2,162
1.2,1.3,187
1.3,1.4,195
1.4,1.5,240
1.5,1.6,259
1.6,1.7,254
1.7,1.8,295
1.8,1.9,290
1.9,2.0,351
2.0,2.1,376
2.1,2.2,353
2.2,2.3,393
2.3,2.4,466
2.4,2.5,445
2.5,2.6,479
2.6,2.7,473
2.7,2.8,530
2.8,2.9,573
2.9,3.0,540
3.0,3.1,584
3.1,3.2,602
3.2,3.3,583
3.3,3.4,667
3.4,3.5,630
3.5,3.6,704
3.6,3.7,716
3.7,3.8,711
3.8,3.9,717
3.9,4.0,775
4.0,4.1,763
4.1,4.2,792
4.2,4.3,816
4.3,4.4,868
4.4,4.5,861
4.5,4.6,891
4.6,4.7,865
4.7,4.8,979
4.8,4.9,910
4.9,5.0,923
