# n_ref,186
r_lo_arcsec,r_hi_arcsec,n_objects
0.0,0.1,0
0.1,0.2,0
0.2,0.3,0
0.3,0.4,2
0.4,0.5,4
0.5,0.6,0
0.6,0.7,6
0.7,0.8,5
0.8,0.9,3
0.9,1.0,13
1.0,1.1,8
1.1,1.2,11
1.2,1.3,14
1.3,1.4,15
1.4,1.5,22
1.5,1.6,32
1.6,1.7,29
1.7,1.8,33
1.8,1.9,27
1.9,2.0,28
2.0,2.1,34
2.1,2.2,47
2.2,2.3,40
2.3,2.4,45
2.4,2.5,54
2.5,2.6,49
2.6,2.7,59
2.7,2.8,59
2.8,2.9,66
2.9,3.0,70
3.0,3.1,66
3.1,3.2,60
3.2,3.3,72
3.3,3.4,59
3.4,3.5,79
3.5,3.6,85
3.6,3.7,97
3.7,3.8,87
3.8,3.9,87
3.9,4.0,89
4.0,4.1,87
4.1,4.2,135
4.2,4.3,99
4.3,4.4,100
4.4,4.5,100
4.5,4.6,118
4.6,4.7,130
4.7,4.8,120
4.8,4.9,134
4.9,5.0,147
