# n_ref,648
r_lo_arcsec,r_hi_arcsec,n_objects
0.0,0.1,0
0.1,0.2,0
0.2,0.3,0
0.3,0.4,0
0.4,0.5,1
0.5,0.6,3
0.6,0.7,6
0.7,0.8,26
0.8,0.9,23
0.9,1.0,22
1.0,1.1,32
1.1,1.2,35
1.2,1.3,48
1.3,1.4,55
1.4,1.5,60
1.5,1.6,88
1.6,1.7,85
1.7,1.8,95
1.8,1.9,108
1.9,2.0,121
2.0,2.1,131
2.1,2.2,119
2.2,2.3,162
2.3,2.4,142
2.4,2.5,139
2.5,2.6,166
2.6,2.7,204
2.7,2.8,207
2.8,2.9,189
2.9,3.0,187
3.0,3.1,221
3.1,3.2,240
3.2,3.3,259
3.3,3.4,256
3.4,3.5,256
3.5,3.6,252
3.6,3.7,254
3.7,3.8,266
3.8,3.9,283
3.9,4.0,293
4.0,4.1,301
4.1,4.2,327
4.2,4.3,331
4.3,4.4,307
4.4,4.5,353
4.5,4.6,371
4.6,4.7,375
4.7,4.8,352
4.8,4.9,384
4.9,5.0,383
