# n_ref,231
r_lo_arcsec,r_hi_arcsec,n_objects
0.0,0.1,229
0.1,0.2,0
0.2,0.3,4
0.3,0.4,12
0.4,0.5,15
0.5,0.6,23
0.6,0.7,31
0.7,0.8,36
0.8,0.9,25
0.9,1.0,52
1.0,1.1,52
1.1,1.2,65
1.2,1.3,65
1.3,1.4,83
1.4,1.5,90
1.5,1.6,102
1.6,1.7,100
1.7,1.8,125
1.8,1.9,138
1.9,2.0,115
2.0,2.1,133
2.1,2.2,122
2.2,2.3,139
2.3,2.4,161
2.4,2.5,137
2.5,2.6,174
2.6,2.7,181
2.7,2.8,142
2.8,2.9,159
2.9,3.0,187
3.0,3.1,217
3.1,3.2,209
3.2,3.3,226
3.3,3.4,177
3.4,3.5,218
3.5,3.6,217
3.6,3.7,225
3.7,3.8,215
3.8,3.9,254
3.9,4.0,215
4.0,4.1,262
4.1,4.2,272
4.2,4.3,268
4.3,4.4,246
4.4,4.5,271
4.5,4.6,288
4.6,4.7,272
4.7,4.8,286
4.8,4.9,303
4.9,5.0,277
