# n_ref,762
r_lo_arcsec,r_hi_arcsec,n_objects
0.0,0.1,0
0.1,0.2,0
0.2,0.3,0
0.3,0.4,6
0.4,0.5,20
0.5,0.6,23
0.6,0.7,58
0.7,0.8,56
0.8,0.9,89
0.9,1.0,108
1.0,1.1,115
1.1,1.2,145
1.2,1.3,151
1.3,1.4,180
1.4,1.5,194
1.5,1.6,213
1.6,1.7,234
1.7,1.8,220
1.8,1.9,268
1.9,2.0,331
2.0,2.1,329
2.1,2.2,348
2.2,2.3,325
2.3,2.4,351
2.4,2.5,382
2.5,2.6,359
2.6,2.7,416
2.7,2.8,451
2.8,2.9,473
2.9,3.0,479
3.0,3.1,522
3.1,3.2,506
3.2,3.3,511
3.3,3.4,551
3.4,3.5,579
3.5,3.6,591
3.6,3.7,596
3.7,3.8,677
3.8,3.9,617
3.9,4.0,717
4.0,4.1,662
4.1,4.2,725
4.2,4.3,697
4.3,4.4,761
4.4,4.5,740
4.5,4.6,764
4.6,4.7,733
4.7,4.8,754
4.8,4.9,842
4.9,5.0,824
