# n_ref,145
r_lo_arcsec,r_hi_arcsec,n_objects
0.0,0.1,0
0.1,0.2,0
0.2,0.3,0
0.3,0.4,0
0.4,0.5,0
0.5,0.6,0
0.6,0.7,2
0.7,0.8,2
0.8,0.9,1
0.9,1.0,2
1.0,1.1,3
1.1,1.2,5
1.2,1.3,2
1.3,1.4,2
1.4,1.5,9
1.5,1.6,5
1.6,1.7,8
1.7,1.8,10
1.8,1.9,10
1.9,2.0,8
2.0,2.1,19
2.1,2.2,12
2.2,2.3,17
2.3,2.4,13
2.4,2.5,14
2.5,2.6,24
2.6,2.7,20
2.7,2.8,18
2.8,2.9,23
2.9,3.0,25
3.0,3.1,15
3.1,3.2,19
3.2,3.3,21
3.3,3.4,23
3.4,3.5,32
3.5,3.6,21
3.6,3.7,18
3.7,3.8,25
3.8,3.9,30
3.9,4.0,30
4.0,4.1,27
4.1,4.2,29
4.2,4.3,31
4.3,4.4,33
4.4,4.5,41
4.5,4.6,22
4.6,4.7,39
4.7,4.8,33
4.8,4.9,39
4.9,5.0,32
