# n_ref,393
r_lo_arcsec,r_hi_arcsec,n_objects
0.0,0.1,0
0.1,0.2,6
0.2,0.3,15
0.3,0.4,32
0.4,0.5,32
0.5,0.6,37
0.6,0.7,56
0.7,0.8,94
0.8,0.9,77
0.9,1.0,105
1.0,1.1,111
1.1,1.2,133
1.2,1.3,139
1.3,1.4,159
1.4,1.5,162
1.5,1.6,175
1.6,1.7,179
1.7,1.8,205
1.8,1.9,217
1.9,2.0,227
2.0,2.1,213
2.1,2.2,245
2.2,2.3,262
2.3,2.4,280
2.4,2.5,274
2.5,2.6,315
2.6,2.7,306
2.7,2.8,322
2.8,2.9,316
2.9,3.0,309
3.0,3.1,362
3.1,3.2,309
3.2,3.3,323
3.3,3.4,381
3.4,3.5,367
3.5,3.6,384
3.6,3.7,418
3.7,3.8,408
3.8,3.9,402
3.9,4.0,421
4.0,4.1,437
4.1,4.2,419
4.2,4.3,436
4.3,4.4,500
4.4,4.5,464
4.5,4.6,462
4.6,4.7,470
4.7,4.8,469
4.8,4.9,450
4.9,5.0,547
