# n_ref,926
n,within_1arcsec,within_3arcsec,within_5arcsec
0,278,13,0
1,92,11,0
2,76,12,1
3,56,16,2
4,71,28,1
5,42,38,1
6,42,27,2
7,33,20,4
8,35,15,9
9,33,17,2
10,22,12,11
11,22,12,13
12,30,6,13
13,31,16,12
14,19,4,12
15,11,6,12
16,8,6,10
17,8,6,13
18,5,5,13
19,5,5,13
20,2,4,9
21,4,8,5
22,0,12,8
23,0,12,5
24,0,6,3
25,0,11,9
26,1,8,5
27,0,11,3
28,0,12,7
29,0,19,5
30,0,548,723
