# n_ref,959
n,within_1arcsec,within_3arcsec,within_5arcsec
0,883,175,41
1,74,225,19
2,2,201,35
3,0,174,40
4,0,107,81
5,0,51,86
6,0,19,141
7,0,4,125
8,0,3,108
9,0,0,76
10,0,0,83
11,0,0,48
12,0,0,32
13,0,0,19
14,0,0,12
15,0,0,4
16,0,0,6
17,0,0,1
18,0,0,2
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
