# n_ref,1186
r_lo_arcsec,r_hi_arcsec,n_objects
0.0,0.1,0
0.1,0.2,0
0.2,0.3,0
0.3,0.4,0
0.4,0.5,4
0.5,0.6,16
0.6,0.7,13
0.7,0.8,36
0.8,0.9,41
0.9,1.0,49
1.0,1.1,46
1.1,1.2,72
1.2,1.3,81
1.3,1.4,82
1.4,1.5,88
1.5,1.6,107
1.6,1.7,123
1.7,1.8,117
1.8,1.9,138
1.9,2.0,128
2.0,2.1,163
2.1,2.2,170
2.2,2.3,147
2.3,2.4,189
2.4,2.5,194
2.5,2.6,202
2.6,2.7,228
2.7,2.8,242
2.8,2.9,227
2.9,3.0,247
3.0,3.1,255
3.1,3.2,278
3.2,3.3,283
3.3,3.4,308
3.4,3.5,303
3.5,3.6,279
3.6,3.7,326
3.7,3.8,308
3.8,3.9,355
3.9,4.0,351
4.0,4.1,346
4.1,4.2,387
4.2,4.3,350
4.3,4.4,381
4.4,4.5,396
4.5,4.6,383
4.6,4.7,443
4.7,4.8,426
4.8,4.9,451
4.9,5.0,451
