# n_ref,450
r_lo_arcsec,r_hi_arcsec,n_objects
0.0,0.1,0
0.1,0.2,0
0.2,0.3,0
0.3,0.4,0
0.4,0.5,0
0.5,0.6,3
0.6,0.7,6
0.7,0.8,7
0.8,0.9,13
0.9,1.0,11
1.0,1.1,25
1.1,1.2,31
1.2,1.3,44
1.3,1.4,41
1.4,1.5,46
1.5,1.6,34
1.6,1.7,42
1.7,1.8,67
1.8,1.9,68
1.9,2.0,61
2.0,2.1,77
2.1,2.2,87
2.2,2.3,95
2.3,2.4,94
2.4,2.5,117
2.5,2.6,122
2.6,2.7,108
2.7,2.8,125
2.8,2.9,140
2.9,3.0,135
3.0,3.1,127
3.1,3.2,162
3.2,3.3,143
3.3,3.4,171
3.4,3.5,176
3.5,3.6,180
3.6,3.7,176
3.7,3.8,184
3.8,3.9,199
3.9,4.0,183
4.0,4.1,187
4.1,4.2,217
4.2,4.3,200
4.3,4.4,204
4.4,4.5,221
4.5,4.6,232
4.6,4.7,240
4.7,4.8,224
4.8,4.9,233
4.9,5.0,231
