# n_ref,159
r_lo_arcsec,r_hi_arcsec,n_objects
0.0,0.1,0
0.1,0.2,0
0.2,0.3,0
0.3,0.4,0
0.4,0.5,1
0.5,0.6,5
0.6,0.7,8
0.7,0.8,12
0.8,0.9,6
0.9,1.0,19
1.0,1.1,22
1.1,1.2,21
1.2,1.3,32
1.3,1.4,25
1.4,1.5,35
1.5,1.6,31
1.6,1.7,43
1.7,1.8,37
1.8,1.9,55
1.9,2.0,51
2.0,2.1,73
2.1,2.2,71
2.2,2.3,65
2.3,2.4,73
2.4,2.5,74
2.5,2.6,76
2.6,2.7,73
2.7,2.8,65
2.8,2.9,88
2.9,3.0,83
3.0,3.1,86
3.1,3.2,99
3.2,3.3,120
3.3,3.4,113
3.4,3.5,106
3.5,3.6,120
3.6,3.7,115
3.7,3.8,105
3.8,3.9,110
3.9,4.0,122
4.0,4.1,126
4.1,4.2,141
4.2,4.3,149
4.3,4.4,133
4.4,4.5,151
4.5,4.6,151
4.6,4.7,141
4.7,4.8,127
4.8,4.9,149
4.9,5.0,148
