# n_ref,862
r_lo_arcsec,r_hi_arcsec,n_objects
0.0,0.1,0
0.1,0.2,0
0.2,0.3,0
0.3,0.4,0
0.4,0.5,0
0.5,0.6,3
0.6,0.7,5
0.7,0.8,12
0.8,0.9,11
0.9,1.0,32
1.0,1.1,26
1.1,1.2,23
1.2,1.3,23
1.3,1.4,43
1.4,1.5,48
1.5,1.6,49
1.6,1.7,44
1.7,1.8,50
1.8,1.9,62
1.9,2.0,68
2.0,2.1,92
2.1,2.2,77
2.2,2.3,80
2.3,2.4,104
2.4,2.5,109
2.5,2.6,111
2.6,2.7,103
2.7,2.8,125
2.8,2.9,128
2.9,3.0,105
3.0,3.1,127
3.1,3.2,148
3.2,3.3,136
3.3,3.4,147
3.4,3.5,141
3.5,3.6,183
3.6,3.7,156
3.7,3.8,146
3.8,3.9,164
3.9,4.0,190
4.0,4.1,175
4.1,4.2,197
4.2,4.3,209
4.3,4.4,187
4.4,4.5,200
4.5,4.6,220
4.6,4.7,202
4.7,4.8,230
4.8,4.9,219
4.9,5.0,212
