# n_ref,243
r_lo_arcsec,r_hi_arcsec,n_objects
0.0,0.1,0
0.1,0.2,0
0.2,0.3,0
0.3,0.4,0
0.4,0.5,0
0.5,0.6,2
0.6,0.7,1
0.7,0.8,6
0.8,0.9,12
0.9,1.0,9
1.0,1.1,13
1.1,1.2,9
1.2,1.3,11
1.3,1.4,18
1.4,1.5,18
1.5,1.6,24
1.6,1.7,24
1.7,1.8,21
1.8,1.9,31
1.9,2.0,35
2.0,2.1,29
2.1,2.2,28
2.2,2.3,36
2.3,2.4,45
2.4,2.5,38
2.5,2.6,42
2.6,2.7,43
2.7,2.8,54
2.8,2.9,39
2.9,3.0,46
3.0,3.1,59
3.1,3.2,72
3.2,3.3,78
3.3,3.4,60
3.4,3.5,62
3.5,3.6,76
3.6,3.7,75
3.7,3.8,68
3.8,3.9,71
3.9,4.0,76
4.0,4.1,85
4.1,4.2,73
4.2,4.3,98
4.3,4.4,94
4.4,4.5,81
4.5,4.6,105
4.6,4.7,95
4.7,4.8,97
4.8,4.9,111
4.9,5.0,107
