# n_ref,1026
n,within_1arcsec,within_3arcsec,within_5arcsec
0,860,200,45
1,109,205,23
2,22,200,42
3,19,144,70
4,8,62,79
5,5,41,114
6,3,18,114
7,0,8,86
8,0,8,95
9,0,7,57
10,0,3,48
11,0,1,29
12,0,2,18
13,0,3,11
14,0,2,11
15,0,5,7
16,0,2,4
17,0,2,3
18,0,4,2
19,0,5,2
20,0,2,6
21,0,7,0
22,0,1,1
23,0,4,3
24,0,5,1
25,0,4,3
26,0,4,2
27,0,5,0
28,0,6,1
29,0,3,2
30,0,63,147
