# n_ref,245
r_lo_arcsec,r_hi_arcsec,n_objects
0.0,0.1,239
0.1,0.2,1
0.2,0.3,0
0.3,0.4,2
0.4,0.5,8
0.5,0.6,39
0.6,0.7,28
0.7,0.8,41
0.8,0.9,55
0.9,1.0,67
1.0,1.1,106
1.1,1.2,154
1.2,1.3,229
1.3,1.4,182
1.4,1.5,189
1.5,1.6,207
1.6,1.7,222
1.7,1.8,236
1.8,1.9,209
1.9,2.0,273
2.0,2.1,268
2.1,2.2,297
2.2,2.3,305
2.3,2.4,322
2.4,2.5,322
2.5,2.6,354
2.6,2.7,354
2.7,2.8,402
2.8,2.9,414
2.9,3.0,402
3.0,3.1,427
3.1,3.2,412
3.2,3.3,458
3.3,3.4,472
3.4,3.5,441
3.5,3.6,478
3.6,3.7,535
3.7,3.8,521
3.8,3.9,551
3.9,4.0,495
4.0,4.1,541
4.1,4.2,600
4.2,4.3,599
4.3,4.4,609
4.4,4.5,619
4.5,4.6,652
4.6,4.7,626
4.7,4.8,637
4.8,4.9,651
4.9,5.0,618
