# n_ref,222
r_lo_arcsec,r_hi_arcsec,n_objects
0.0,0.1,219
0.1,0.2,0
0.2,0.3,1
0.3,0.4,0
0.4,0.5,7
0.5,0.6,32
0.6,0.7,27
0.7,0.8,30
0.8,0.9,26
0.9,1.0,51
1.0,1.1,67
1.1,1.2,113
1.2,1.3,184
1.3,1.4,163
1.4,1.5,163
1.5,1.6,179
1.6,1.7,153
1.7,1.8,211
1.8,1.9,212
1.9,2.0,227
2.0,2.1,225
2.1,2.2,248
2.2,2.3,254
2.3,2.4,259
2.4,2.5,308
2.5,2.6,309
2.6,2.7,359
2.7,2.8,345
2.8,2.9,335
2.9,3.0,363
3.0,3.1,365
3.1,3.2,415
3.2,3.3,369
3.3,3.4,400
3.4,3.5,384
3.5,3.6,403
3.6,3.7,469
3.7,3.8,458
3.8,3.9,452
3.9,4.0,426
4.0,4.1,487
4.1,4.2,477
4.2,4.3,458
4.3,4.4,518
4.4,4.5,476
4.5,4.6,525
4.6,4.7,528
4.7,4.8,522
4.8,4.9,571
4.9,5.0,568
