# n_ref,786
n,within_1arcsec,within_3arcsec,within_5arcsec
0,240,4,0
1,101,5,0
2,60,12,1
3,55,14,1
4,53,24,0
5,34,30,0
6,37,22,1
7,28,33,0
8,20,18,6
9,26,21,1
10,11,17,2
11,26,8,8
12,24,8,13
13,15,7,10
14,14,9,16
15,12,10,16
16,12,6,16
17,2,7,18
18,2,6,13
19,5,2,4
20,0,7,11
21,1,5,14
22,4,8,7
23,2,2,9
24,0,4,4
25,1,5,10
26,0,7,4
27,0,5,4
28,0,10,3
29,0,3,4
30,1,467,590
