# n_ref,89
r_lo_arcsec,r_hi_arcsec,n_objects
0.0,0.1,0
0.1,0.2,0
0.2,0.3,0
0.3,0.4,0
0.4,0.5,0
0.5,0.6,4
0.6,0.7,3
0.7,0.8,4
0.8,0.9,4
0.9,1.0,5
1.0,1.1,3
1.1,1.2,7
1.2,1.3,5
1.3,1.4,11
1.4,1.5,5
1.5,1.6,8
1.6,1.7,9
1.7,1.8,21
1.8,1.9,10
1.9,2.0,15
2.0,2.1,10
2.1,2.2,5
2.2,2.3,10
2.3,2.4,6
2.4,2.5,21
2.5,2.6,13
2.6,2.7,16
2.7,2.8,13
2.8,2.9,15
2.9,3.0,18
3.0,3.1,15
3.1,3.2,23
3.2,3.3,26
3.3,3.4,25
3.4,3.5,23
3.5,3.6,25
3.6,3.7,27
3.7,3.8,30
3.8,3.9,25
3.9,4.0,27
4.0,4.1,29
4.1,4.2,30
4.2,4.3,36
4.3,4.4,30
4.4,4.5,36
4.5,4.6,35
4.6,4.7,33
4.7,4.8,34
4.8,4.9,45
4.9,5.0,29
