# n_ref,350
r_lo_arcsec,r_hi_arcsec,n_objects
0.0,0.1,0
0.1,0.2,0
0.2,0.3,0
0.3,0.4,0
0.4,0.5,5
0.5,0.6,12
0.6,0.7,14
0.7,0.8,36
0.8,0.9,38
0.9,1.0,46
1.0,1.1,35
1.1,1.2,51
1.2,1.3,62
1.3,1.4,60
1.4,1.5,68
1.5,1.6,81
1.6,1.7,90
1.7,1.8,83
1.8,1.9,95
1.9,2.0,91
2.0,2.1,139
2.1,2.2,142
2.2,2.3,128
2.3,2.4,117
2.4,2.5,157
2.5,2.6,160
2.6,2.7,154
2.7,2.8,175
2.8,2.9,144
2.9,3.0,188
3.0,3.1,169
3.1,3.2,194
3.2,3.3,208
3.3,3.4,216
3.4,3.5,217
3.5,3.6,212
3.6,3.7,218
3.7,3.8,215
3.8,3.9,211
3.9,4.0,259
4.0,4.1,250
4.1,4.2,285
4.2,4.3,261
4.3,4.4,290
4.4,4.5,262
4.5,4.6,304
4.6,4.7,288
4.7,4.8,274
4.8,4.9,341
4.9,5.0,289
