# n_ref,72
r_lo_arcsec,r_hi_arcsec,n_objects
0.0,0.1,0
0.1,0.2,0
0.2,0.3,0
0.3,0.4,0
0.4,0.5,0
0.5,0.6,0
0.6,0.7,0
0.7,0.8,0
0.8,0.9,0
0.9,1.0,0
1.0,1.1,0
1.1,1.2,1
1.2,1.3,2
1.3,1.4,1
1.4,1.5,4
1.5,1.6,0
1.6,1.7,9
1.7,1.8,7
1.8,1.9,10
1.9,2.0,10
2.0,2.1,10
2.1,2.2,10
2.2,2.3,10
2.3,2.4,13
2.4,2.5,6
2.5,2.6,6
2.6,2.7,10
2.7,2.8,11
2.8,2.9,13
2.9,3.0,17
3.0,3.1,18
3.1,3.2,11
3.2,3.3,12
3.3,3.4,14
3.4,3.5,17
3.5,3.6,22
3.6,3.7,26
3.7,3.8,21
3.8,3.9,29
3.9,4.0,16
4.0,4.1,19
4.1,4.2,22
4.2,4.3,19
4.3,4.4,24
4.4,4.5,34
4.5,4.6,38
4.6,4.7,29
4.7,4.8,19
4.8,4.9,24
4.9,5.0,25
