# n_ref,365
r_lo_arcsec,r_hi_arcsec,n_objects
0.0,0.1,0
0.1,0.2,0
0.2,0.3,0
0.3,0.4,0
0.4,0.5,4
0.5,0.6,19
0.6,0.7,8
0.7,0.8,19
0.8,0.9,21
0.9,1.0,11
1.0,1.1,23
1.1,1.2,28
1.2,1.3,53
1.3,1.4,35
1.4,1.5,53
1.5,1.6,56
1.6,1.7,60
1.7,1.8,63
1.8,1.9,59
1.9,2.0,83
2.0,2.1,84
2.1,2.2,79
2.2,2.3,78
2.3,2.4,86
2.4,2.5,90
2.5,2.6,100
2.6,2.7,107
2.7,2.8,129
2.8,2.9,119
2.9,3.0,109
3.0,3.1,125
3.1,3.2,130
3.2,3.3,140
3.3,3.4,146
3.4,3.5,166
3.5,3.6,167
3.6,3.7,179
3.7,3.8,162
3.8,3.9,157
3.9,4.0,188
4.0,4.1,174
4.1,4.2,180
4.2,4.3,186
4.3,4.4,152
4.4,4.5,217
4.5,4.6,206
4.6,4.7,202
4.7,4.8,216
4.8,4.9,190
4.9,5.0,222
