# n_ref,198
r_lo_arcsec,r_hi_arcsec,n_objects
0.0,0.1,0
0.1,0.2,0
0.2,0.3,0
0.3,0.4,0
0.4,0.5,5
0.5,0.6,4
0.6,0.7,10
0.7,0.8,6
0.8,0.9,8
0.9,1.0,15
1.0,1.1,12
1.1,1.2,13
1.2,1.3,23
1.3,1.4,11
1.4,1.5,31
1.5,1.6,15
1.6,1.7,28
1.7,1.8,31
1.8,1.9,22
1.9,2.0,28
2.0,2.1,47
2.1,2.2,38
2.2,2.3,36
2.3,2.4,42
2.4,2.5,34
2.5,2.6,48
2.6,2.7,53
2.7,2.8,46
2.8,2.9,67
2.9,3.0,70
3.0,3.1,51
3.1,3.2,49
3.2,3.3,66
3.3,3.4,75
3.4,3.5,74
3.5,3.6,65
3.6,3.7,74
3.7,3.8,80
3.8,3.9,69
3.9,4.0,77
4.0,4.1,66
4.1,4.2,85
4.2,4.3,94
4.3,4.4,99
4.4,4.5,98
4.5,4.6,73
4.6,4.7,101
4.7,4.8,94
4.8,4.9,89
4.9,5.0,111
