# n_ref,743
r_lo_arcsec,r_hi_arcsec,n_objects
0.0,0.1,0
0.1,0.2,0
0.2,0.3,0
0.3,0.4,0
0.4,0.5,0
0.5,0.6,6
0.6,0.7,11
0.7,0.8,17
0.8,0.9,13
0.9,1.0,30
1.0,1.1,44
1.1,1.2,46
1.2,1.3,51
1.3,1.4,88
1.4,1.5,77
1.5,1.6,73
1.6,1.7,110
1.7,1.8,86
1.8,1.9,115
1.9,2.0,133
2.0,2.1,134
2.1,2.2,169
2.2,2.3,152
2.3,2.4,151
2.4,2.5,180
2.5,2.6,186
2.6,2.7,202
2.7,2.8,215
2.8,2.9,191
2.9,3.0,231
3.0,3.1,216
3.1,3.2,246
3.2,3.3,265
3.3,3.4,259
3.4,3.5,255
3.5,3.6,275
3.6,3.7,310
3.7,3.8,298
3.8,3.9,335
3.9,4.0,330
4.0,4.1,323
4.1,4.2,366
4.2,4.3,354
4.3,4.4,368
4.4,4.5,361
4.5,4.6,375
4.6,4.7,382
4.7,4.8,378
4.8,4.9,378
4.9,5.0,401
